
*
***** Sword3PaySys Start (@ 2025/11/16 18:08:34.967) >>>>>
*

[2025/11/16 18:08:41] 1 >> DB Connect 0 is busy !
[2025/11/16 18:08:41] 2 >> Add Gateway(192.168.254.53 : 64696) Client 0 ! // -- At 0
[2025/11/16 18:08:41] 3 >> Gateway txjx(192.168.254.53)D89E-F301-B7E6: Verify OK !
[2025/11/16 18:08:41] 4 >> Gateway unlock OK!
[2025/11/16 18:08:41] 5 >> Gateway Connect OK!
[2025/11/16 18:32:59] 107 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 18:33:14] 108 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 18:33:29] 109 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 18:33:44] 110 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 18:33:59] 111 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 18:34:14] 112 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 18:34:29] 113 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 18:34:44] 114 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 18:34:59] 115 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 18:35:14] 116 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 18:35:29] 117 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 18:35:44] 118 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 18:35:59] 119 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 18:36:14] 120 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 18:36:29] 121 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 18:36:44] 122 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 18:36:59] 123 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 18:37:14] 124 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 18:37:17] 125 >> Remove Gateway Client 0 ! // -- At 0
[2025/11/16 18:37:18] Nomal exit !!!

*
***** Sword3PaySys Stop (@ 2025/11/16 18:37:18.334) <<<<<
*

