
*
***** Sword3PaySys Start (@ 2025/11/16 09:09:06.885) >>>>>
*

[2025/11/16 09:09:13] 1 >> DB Connect 0 is busy !
[2025/11/16 09:09:13] 2 >> Add Gateway(192.168.254.53 : 61729) Client 0 ! // -- At 0
[2025/11/16 09:09:13] 3 >> Gateway txjx(192.168.254.53)D89E-F301-B7E6: Verify OK !
[2025/11/16 09:09:13] 4 >> Gateway unlock OK!
[2025/11/16 09:09:13] 5 >> Gateway Connect OK!
[2025/11/16 09:17:16] 46 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:17:31] 47 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:17:46] 48 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:18:01] 49 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:18:16] 50 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:18:31] 51 >> Gateway txjx(192.168.254.53): Ping 14(s)
[2025/11/16 09:18:46] 52 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:19:01] 53 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:19:16] 54 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:19:31] 55 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:19:46] 56 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:20:01] 57 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:20:16] 58 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:20:31] 59 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:20:46] 60 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:21:01] 61 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:21:16] 62 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:21:31] 63 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:21:46] 64 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:22:01] 65 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:22:16] 66 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:22:31] 67 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:22:46] 68 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:23:01] 69 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:23:16] 70 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:23:31] 71 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:23:46] 72 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:24:01] 73 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:24:16] 74 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:24:31] 75 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:24:46] 76 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:25:01] 77 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:25:16] 78 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:25:31] 79 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:25:46] 80 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:26:01] 81 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:26:16] 82 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:26:31] 83 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:26:46] 84 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:27:01] 85 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:27:16] 86 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:27:31] 87 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:27:46] 88 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:28:01] 89 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:28:16] 90 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:28:31] 91 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:28:46] 92 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:29:01] 93 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:29:16] 94 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:29:31] 95 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:29:46] 96 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:30:01] 97 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:30:16] 98 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:30:31] 99 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:30:46] 100 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:31:01] 101 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:31:16] 102 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:31:31] 103 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:31:46] 104 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:32:01] 105 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:32:16] 106 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:32:31] 107 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:32:46] 108 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:33:01] 109 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:33:16] 110 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:33:31] 111 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:33:46] 112 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:34:01] 113 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:34:16] 114 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:34:31] 115 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:34:46] 116 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:35:01] 117 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:35:16] 118 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:35:31] 119 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:35:46] 120 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:36:01] 121 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:36:16] 122 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:36:31] 123 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:36:46] 124 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:37:01] 125 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:37:16] 126 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:37:31] 127 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:37:46] 128 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:38:01] 129 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:38:16] 130 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:38:31] 131 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:38:46] 132 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:39:01] 133 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:39:16] 134 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:39:31] 135 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:39:46] 136 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:40:01] 137 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:40:16] 138 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:40:31] 139 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:40:46] 140 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:41:01] 141 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:41:16] 142 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:41:31] 143 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:41:46] 144 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:42:01] 145 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:42:16] 146 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:42:31] 147 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:42:46] 148 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:43:01] 149 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:43:16] 150 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:43:31] 151 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:43:46] 152 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:44:01] 153 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:44:16] 154 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:44:31] 155 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:44:46] 156 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:45:01] 157 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:45:16] 158 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:45:31] 159 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:45:46] 160 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:46:01] 161 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:46:16] 162 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:46:34] 163 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:46:49] 164 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:47:04] 165 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:47:19] 166 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:47:34] 167 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:47:49] 168 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:48:04] 169 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:48:19] 170 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:48:34] 171 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:48:49] 172 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:49:04] 173 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:49:19] 174 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:49:34] 175 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:49:49] 176 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:50:04] 177 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:50:19] 178 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:50:34] 179 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:50:49] 180 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:51:04] 181 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:51:19] 182 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:51:34] 183 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:51:49] 184 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:52:04] 185 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:52:19] 186 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:52:34] 187 >> Gateway txjx(192.168.254.53): Ping 14(s)
[2025/11/16 09:52:49] 188 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:53:04] 189 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:53:19] 190 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:53:34] 191 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:53:49] 192 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:54:04] 193 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:54:19] 194 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:54:34] 195 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:54:49] 196 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:55:04] 197 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:55:19] 198 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:55:34] 199 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:55:49] 200 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:56:04] 201 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:56:19] 202 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:56:34] 203 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:56:49] 204 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:57:04] 205 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:57:19] 206 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:57:34] 207 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:57:49] 208 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:58:04] 209 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:58:19] 210 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:58:34] 211 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:58:49] 212 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:59:04] 213 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:59:19] 214 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:59:34] 215 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 09:59:49] 216 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:00:04] 217 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:00:19] 218 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:00:34] 219 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:00:49] 220 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:01:04] 221 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:01:19] 222 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:01:34] 223 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:01:49] 224 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:02:04] 225 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:02:19] 226 >> Gateway txjx(192.168.254.53): Ping 14(s)
[2025/11/16 10:02:34] 227 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:02:49] 228 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:03:04] 229 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:03:19] 230 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:03:34] 231 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:03:49] 232 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:04:04] 233 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:04:19] 234 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:04:34] 235 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:04:49] 236 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:05:04] 237 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:05:19] 238 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:05:34] 239 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:05:49] 240 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:06:04] 241 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:06:19] 242 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:06:34] 243 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:06:49] 244 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:07:05] 245 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:07:19] 246 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:07:34] 247 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:07:49] 248 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:08:05] 249 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:08:19] 250 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:08:34] 251 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:08:49] 252 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:09:05] 253 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:09:20] 254 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:09:35] 255 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:09:49] 256 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:10:04] 257 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:10:19] 258 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:10:34] 259 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:10:49] 260 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:11:04] 261 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:11:19] 262 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:11:34] 263 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:11:50] 264 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:12:04] 265 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:12:19] 266 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:12:35] 267 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:12:49] 268 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:13:05] 269 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:13:20] 270 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:13:34] 271 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:13:50] 272 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:14:05] 273 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:14:20] 274 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:14:34] 275 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:14:50] 276 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:15:04] 277 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:15:20] 278 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:15:35] 279 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:15:49] 280 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:16:04] 281 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:16:19] 282 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:16:35] 283 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:16:50] 284 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:17:05] 285 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:17:20] 286 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:17:35] 287 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:17:53] 288 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:18:08] 289 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:18:23] 290 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:18:38] 291 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:18:53] 292 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:19:08] 293 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:19:23] 294 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:19:38] 295 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:19:53] 296 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:20:08] 297 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:20:23] 298 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:20:38] 299 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:20:53] 300 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:21:08] 301 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:21:23] 302 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:21:38] 303 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:21:53] 304 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:22:08] 305 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:22:23] 306 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:22:38] 307 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:22:53] 308 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:23:08] 309 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:23:23] 310 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:23:38] 311 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:23:53] 312 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 10:24:08] 313 >> Gateway txjx(192.168.254.53): Ping 15(s)
