
*
***** Sword3PaySys Start (@ 2025/11/16 14:44:23.802) >>>>>
*

[2025/11/16 14:44:29] 1 >> DB Connect 0 is busy !
[2025/11/16 14:44:29] 2 >> Add Gateway(192.168.254.53 : 63199) Client 0 ! // -- At 0
[2025/11/16 14:44:29] 3 >> Gateway txjx(192.168.254.53)D89E-F301-B7E6: Verify OK !
[2025/11/16 14:44:29] 4 >> Gateway unlock OK!
[2025/11/16 14:44:29] 5 >> Gateway Connect OK!
[2025/11/16 14:50:38] 37 >> Gateway txjx(192.168.254.53): User 123456 Logout Success ! (Ext:0)
[2025/11/16 14:50:38] 38 >> DB Connect 0 is free !
[2025/11/16 14:50:44] 39 >> DB Connect 0 is busy !
[2025/11/16 14:50:44] 40 >> Gateway txjx(192.168.254.53): User 123456 Login Success !
[2025/11/16 14:50:44] 41 >> DB Connect 0 is free !
[2025/11/16 14:50:47] 42 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 14:51:02] 43 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 14:51:17] 44 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 14:51:32] 45 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 14:51:47] 46 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 14:52:02] 47 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 14:52:17] 48 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 14:52:32] 49 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 14:52:47] 50 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 14:53:02] 51 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 14:53:17] 52 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 14:53:32] 53 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 14:53:47] 54 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 14:54:02] 55 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 14:54:17] 56 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 14:54:32] 57 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 14:54:47] 58 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 14:55:02] 59 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 14:55:17] 60 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 14:55:32] 61 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 14:55:47] 62 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 14:56:02] 63 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 14:56:17] 64 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 14:56:32] 65 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 14:56:47] 66 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 14:57:02] 67 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 14:57:17] 68 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 14:57:32] 69 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 14:57:47] 70 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 14:58:02] 71 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 14:58:17] 72 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 14:58:32] 73 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 14:58:47] 74 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 14:59:02] 75 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 14:59:17] 76 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 14:59:32] 77 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 14:59:47] 78 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:00:02] 79 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:00:17] 80 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:00:32] 81 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:00:47] 82 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:01:02] 83 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:01:17] 84 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:01:32] 85 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:01:47] 86 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:02:02] 87 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:02:17] 88 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:02:32] 89 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:02:47] 90 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:03:02] 91 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:03:17] 92 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:03:32] 93 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:03:47] 94 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:04:02] 95 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:04:17] 96 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:04:32] 97 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:04:47] 98 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:05:02] 99 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:05:17] 100 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:05:32] 101 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:05:47] 102 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:06:02] 103 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:06:17] 104 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:06:32] 105 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:06:47] 106 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:07:02] 107 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:07:17] 108 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:07:32] 109 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:07:47] 110 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:08:02] 111 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:08:17] 112 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:08:32] 113 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:08:47] 114 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:09:02] 115 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:09:17] 116 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:09:32] 117 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:09:47] 118 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:10:02] 119 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:10:17] 120 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:10:32] 121 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:10:47] 122 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:11:02] 123 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:11:17] 124 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:11:32] 125 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:11:47] 126 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:12:02] 127 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:12:17] 128 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:12:32] 129 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:12:47] 130 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:13:02] 131 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:13:17] 132 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:13:32] 133 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:13:47] 134 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:14:02] 135 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:14:17] 136 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:14:32] 137 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:14:47] 138 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:15:02] 139 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:15:17] 140 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:15:32] 141 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:15:47] 142 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:16:02] 143 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:16:17] 144 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:16:32] 145 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:16:47] 146 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:17:02] 147 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:17:17] 148 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:17:32] 149 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:17:47] 150 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:18:02] 151 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:18:17] 152 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:18:32] 153 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:18:47] 154 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:19:02] 155 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:19:20] 156 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:19:35] 157 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:19:50] 158 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:20:05] 159 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:20:20] 160 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:20:35] 161 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:20:50] 162 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:21:05] 163 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:21:20] 164 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:21:36] 165 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:21:50] 166 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:22:05] 167 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:22:21] 168 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:22:35] 169 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:22:51] 170 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:23:05] 171 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:23:20] 172 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:23:36] 173 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:23:51] 174 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:24:06] 175 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:24:21] 176 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:24:36] 177 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:24:51] 178 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:25:06] 179 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/16 15:25:09] Nomal exit !!!

*
***** Sword3PaySys Stop (@ 2025/11/16 15:25:09.080) <<<<<
*

