
*
***** Sword3PaySys Start (@ 2025/11/17 10:00:14.710) >>>>>
*

[2025/11/17 10:00:20] 1 >> DB Connect 0 is busy !
[2025/11/17 10:00:20] 2 >> Add Gateway(192.168.254.53 : 51036) Client 0 ! // -- At 0
[2025/11/17 10:00:20] 3 >> Gateway txjx(192.168.254.53)D89E-F301-B7E6: Verify OK !
[2025/11/17 10:00:20] 4 >> Gateway unlock OK!
[2025/11/17 10:00:20] 5 >> Gateway Connect OK!
[2025/11/17 10:18:23] 82 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:18:38] 83 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:18:53] 84 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:19:08] 85 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:19:23] 86 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:19:38] 87 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:19:53] 88 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:20:08] 89 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:20:23] 90 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:20:38] 91 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:20:53] 92 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:21:08] 93 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:21:23] 94 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:21:38] 95 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:21:54] 96 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:22:08] 97 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:22:24] 98 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:22:38] 99 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:22:54] 100 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:23:08] 101 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:23:23] 102 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:23:38] 103 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:23:54] 104 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:24:09] 105 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:24:24] 106 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:24:39] 107 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:24:54] 108 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:25:09] 109 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:25:24] 110 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:25:39] 111 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:25:54] 112 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:26:09] 113 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:26:24] 114 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:26:39] 115 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:26:54] 116 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:27:09] 117 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:27:24] 118 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:27:39] 119 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:27:54] 120 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:28:09] 121 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:28:24] 122 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:28:39] 123 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:28:54] 124 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:29:09] 125 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:29:24] 126 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:29:39] 127 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:29:54] 128 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:30:09] 129 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:30:24] 130 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:30:39] 131 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:30:54] 132 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:31:09] 133 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:31:24] 134 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:31:39] 135 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:31:54] 136 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:32:09] 137 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:32:24] 138 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:32:39] 139 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:32:54] 140 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:33:09] 141 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:33:24] 142 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:33:39] 143 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:33:54] 144 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:34:09] 145 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:34:24] 146 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:34:39] 147 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:34:57] 148 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:35:12] 149 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:35:27] 150 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:35:42] 151 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:35:57] 152 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:36:12] 153 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:36:27] 154 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:36:42] 155 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:36:57] 156 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:37:12] 157 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:37:27] 158 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:37:42] 159 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:37:57] 160 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:38:12] 161 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:38:27] 162 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:38:42] 163 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:38:57] 164 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:39:12] 165 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:39:27] 166 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:39:42] 167 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:39:57] 168 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:40:12] 169 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:40:27] 170 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:40:42] 171 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:40:57] 172 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:41:12] 173 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:41:27] 174 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:41:42] 175 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:41:57] 176 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:42:12] 177 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:42:27] 178 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:42:42] 179 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:42:57] 180 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:43:12] 181 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:43:27] 182 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:43:42] 183 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:43:57] 184 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:44:12] 185 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:44:27] 186 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:44:42] 187 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:44:57] 188 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:45:12] 189 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:45:27] 190 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:45:42] 191 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:45:57] 192 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:46:12] 193 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:46:27] 194 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:46:42] 195 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:46:57] 196 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:47:12] 197 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:47:27] 198 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:47:42] 199 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:47:57] 200 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:48:12] 201 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:48:27] 202 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:48:42] 203 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:48:57] 204 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:49:12] 205 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:49:27] 206 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:49:42] 207 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:49:57] 208 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:50:12] 209 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:50:27] 210 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:50:42] 211 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:50:57] 212 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:51:12] 213 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:51:27] 214 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:51:42] 215 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:51:57] 216 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:52:12] 217 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:52:27] 218 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:52:42] 219 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:52:57] 220 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:53:12] 221 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:53:27] 222 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:53:42] 223 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:53:57] 224 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:54:12] 225 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:54:27] 226 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:54:42] 227 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:54:57] 228 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:55:12] 229 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:55:27] 230 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:55:42] 231 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:55:57] 232 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:56:12] 233 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:56:27] 234 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:56:42] 235 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:56:57] 236 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:57:12] 237 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:57:27] 238 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:57:42] 239 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:57:57] 240 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:58:12] 241 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:58:27] 242 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:58:42] 243 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:58:57] 244 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:59:12] 245 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:59:27] 246 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:59:42] 247 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 10:59:57] 248 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:00:12] 249 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:00:27] 250 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:00:42] 251 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:00:57] 252 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:01:12] 253 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:01:27] 254 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:01:42] 255 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:01:57] 256 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:02:12] 257 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:02:27] 258 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:02:42] 259 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:02:57] 260 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:03:12] 261 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:03:27] 262 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:03:42] 263 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:03:57] 264 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:04:12] 265 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:04:27] 266 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:04:42] 267 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:04:57] 268 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:05:12] 269 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:05:27] 270 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:05:42] 271 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:05:57] 272 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:06:12] 273 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:06:30] 274 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:06:45] 275 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:07:00] 276 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:07:15] 277 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:07:30] 278 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:07:45] 279 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:08:00] 280 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:08:15] 281 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:08:30] 282 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:08:45] 283 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:09:00] 284 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:09:15] 285 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:09:30] 286 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:09:45] 287 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:10:00] 288 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:10:15] 289 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:10:30] 290 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:10:45] 291 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:11:00] 292 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:11:15] 293 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:11:30] 294 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:11:45] 295 >> Gateway txjx(192.168.254.53): Ping 14(s)
[2025/11/17 11:12:00] 296 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:12:15] 297 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:12:30] 298 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:12:45] 299 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:13:00] 300 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:13:15] 301 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:13:30] 302 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:13:45] 303 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:14:00] 304 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:14:15] 305 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:14:30] 306 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:14:45] 307 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:15:00] 308 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:15:15] 309 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:15:30] 310 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:15:45] 311 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:16:00] 312 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 11:16:15] 313 >> Gateway txjx(192.168.254.53): Ping 15(s)
