
*
***** Sword3PaySys Start (@ 2025/11/17 21:59:36.843) >>>>>
*

[2025/11/17 21:59:42] 1 >> DB Connect 0 is busy !
[2025/11/17 21:59:42] 2 >> Add Gateway(192.168.254.53 : 53698) Client 0 ! // -- At 0
[2025/11/17 21:59:42] 3 >> Gateway txjx(192.168.254.53)D89E-F301-B7E6: Verify OK !
[2025/11/17 21:59:42] 4 >> Gateway unlock OK!
[2025/11/17 21:59:42] 5 >> Gateway Connect OK!
[2025/11/17 22:23:00] 103 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:23:15] 104 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:23:30] 105 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:23:45] 106 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:24:00] 107 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:24:15] 108 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:24:30] 109 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:24:45] 110 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:25:00] 111 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:25:15] 112 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:25:30] 113 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:25:45] 114 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:26:00] 115 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:26:15] 116 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:26:30] 117 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:26:45] 118 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:27:00] 119 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:27:15] 120 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:27:30] 121 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:27:45] 122 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:28:00] 123 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:28:15] 124 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:28:30] 125 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:28:45] 126 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:29:00] 127 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:29:15] 128 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:29:30] 129 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:29:45] 130 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:30:00] 131 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:30:15] 132 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:30:30] 133 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:30:45] 134 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:31:00] 135 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:31:15] 136 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:31:30] 137 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:31:45] 138 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:32:00] 139 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:32:15] 140 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:32:30] 141 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:32:45] 142 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:33:00] 143 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:33:15] 144 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:33:30] 145 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:33:45] 146 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:34:00] 147 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:34:15] 148 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:34:30] 149 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:34:45] 150 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:35:00] 151 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:35:15] 152 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:35:30] 153 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:35:45] 154 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:36:00] 155 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:36:15] 156 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:36:30] 157 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:36:45] 158 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:37:03] 159 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:37:18] 160 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:37:33] 161 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:37:48] 162 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:38:04] 163 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:38:18] 164 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:38:34] 165 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:38:48] 166 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:39:04] 167 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:39:18] 168 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:39:34] 169 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:39:48] 170 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:40:04] 171 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:40:19] 172 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:40:34] 173 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:40:49] 174 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:41:04] 175 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:41:18] 176 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:41:34] 177 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:41:49] 178 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:42:04] 179 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:42:19] 180 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:42:34] 181 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:42:48] 182 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:43:04] 183 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:43:19] 184 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:43:33] 185 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:43:48] 186 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:44:04] 187 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:44:18] 188 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:44:33] 189 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:44:48] 190 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:45:03] 191 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:45:18] 192 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:45:34] 193 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:45:48] 194 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:46:04] 195 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:46:19] 196 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:46:34] 197 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:46:49] 198 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:47:04] 199 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:47:19] 200 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:47:34] 201 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:47:49] 202 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:48:04] 203 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:48:19] 204 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:48:34] 205 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:48:49] 206 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:49:04] 207 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:49:19] 208 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:49:34] 209 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:49:49] 210 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:50:04] 211 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:50:19] 212 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:50:34] 213 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:50:49] 214 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:51:04] 215 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:51:19] 216 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:51:34] 217 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:51:49] 218 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:52:04] 219 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:52:19] 220 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:52:34] 221 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:52:49] 222 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:53:04] 223 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:53:19] 224 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:53:34] 225 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:53:49] 226 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:54:04] 227 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:54:19] 228 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:54:34] 229 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:54:49] 230 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:55:04] 231 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:55:19] 232 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:55:34] 233 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:55:49] 234 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:56:04] 235 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:56:19] 236 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:56:34] 237 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:56:49] 238 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:57:04] 239 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:57:19] 240 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:57:34] 241 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:57:49] 242 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:58:04] 243 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:58:19] 244 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:58:34] 245 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:58:49] 246 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:59:04] 247 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:59:19] 248 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:59:34] 249 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 22:59:49] 250 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:00:04] 251 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:00:19] 252 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:00:34] 253 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:00:49] 254 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:01:04] 255 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:01:19] 256 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:01:34] 257 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:01:49] 258 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:02:04] 259 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:02:19] 260 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:02:34] 261 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:02:49] 262 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:03:04] 263 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:03:19] 264 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:03:34] 265 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:03:49] 266 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:04:04] 267 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:04:19] 268 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:04:34] 269 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:04:49] 270 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:05:04] 271 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:05:19] 272 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:05:34] 273 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:05:49] 274 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:06:04] 275 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:06:19] 276 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:06:34] Nomal exit !!!

*
***** Sword3PaySys Stop (@ 2025/11/17 23:06:34.130) <<<<<
*

