
*
***** Sword3PaySys Start (@ 2025/11/17 23:07:32.732) >>>>>
*

[2025/11/17 23:07:38] 1 >> DB Connect 0 is busy !
[2025/11/17 23:07:38] 2 >> Add Gateway(192.168.254.53 : 53979) Client 0 ! // -- At 0
[2025/11/17 23:07:38] 3 >> Gateway txjx(192.168.254.53)D89E-F301-B7E6: Verify OK !
[2025/11/17 23:07:38] 4 >> Gateway unlock OK!
[2025/11/17 23:07:38] 5 >> Gateway Connect OK!
[2025/11/17 23:14:11] 36 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:14:26] 37 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:14:41] 38 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:14:56] 39 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:15:11] 40 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:15:26] 41 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:15:41] 42 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:15:56] 43 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:16:11] 44 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:16:26] 45 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:16:41] 46 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:16:56] 47 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:17:11] 48 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:17:26] 49 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:17:41] 50 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:17:56] 51 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:18:11] 52 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:18:26] 53 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:18:42] 54 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:18:57] 55 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:19:12] 56 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:19:27] 57 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:19:42] 58 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:19:57] 59 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:20:12] 60 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:20:27] 61 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:20:42] 62 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:20:57] 63 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:21:12] 64 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:21:27] 65 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:21:42] 66 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:21:57] 67 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:22:12] 68 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:22:27] 69 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:22:42] 70 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:22:57] 71 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:23:12] 72 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:23:27] 73 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:23:42] 74 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:23:57] 75 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:24:12] 76 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:24:27] 77 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:24:42] 78 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:24:57] 79 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:25:12] 80 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:25:27] 81 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:25:42] 82 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:25:57] 83 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:26:12] 84 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:26:27] 85 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:26:42] 86 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:26:57] 87 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:27:12] 88 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:27:27] 89 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:27:42] 90 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:27:57] 91 >> Gateway txjx(192.168.254.53): Ping 14(s)
[2025/11/17 23:28:12] 92 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:28:27] 93 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:28:42] 94 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:28:57] 95 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:29:12] 96 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:29:27] 97 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:29:42] 98 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:29:57] 99 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:30:12] 100 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:30:27] 101 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:30:42] 102 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:30:57] 103 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:31:12] 104 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:31:27] 105 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:31:42] 106 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:31:57] 107 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:32:12] 108 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:32:27] 109 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:32:42] 110 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:32:57] 111 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:33:12] 112 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:33:27] 113 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:33:42] 114 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:33:57] 115 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:34:12] 116 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:34:27] 117 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:34:42] 118 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:34:57] 119 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:35:12] 120 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:35:27] 121 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:35:42] 122 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:35:57] 123 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:36:12] 124 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:36:27] 125 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:36:42] 126 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:36:57] 127 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:37:12] 128 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:37:27] 129 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:37:42] 130 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:37:57] 131 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:38:12] 132 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:38:27] 133 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:38:42] 134 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:38:57] 135 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:39:12] 136 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:39:27] 137 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:39:42] 138 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:39:57] 139 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:40:12] 140 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:40:27] 141 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:40:42] 142 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:40:57] 143 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:41:12] 144 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:41:27] 145 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:41:42] 146 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:41:57] 147 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:42:12] 148 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:42:27] 149 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:42:42] 150 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:42:57] 151 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:43:12] 152 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:43:27] 153 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:43:42] 154 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:43:57] 155 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:44:12] 156 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:44:27] 157 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:44:42] 158 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:44:57] 159 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:45:12] 160 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:45:27] 161 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:45:45] 162 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:46:00] 163 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:46:15] 164 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:46:30] 165 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:46:45] 166 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:47:00] 167 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:47:15] 168 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:47:30] 169 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:47:45] 170 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:48:00] 171 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:48:15] 172 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:48:30] 173 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:48:45] 174 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:49:00] 175 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:49:15] 176 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:49:30] 177 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:49:45] 178 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:50:00] 179 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:50:15] 180 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:50:30] 181 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:50:45] 182 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:51:00] 183 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:51:15] 184 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:51:30] 185 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:51:45] 186 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:52:00] 187 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:52:15] 188 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:52:30] 189 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:52:45] 190 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:53:00] 191 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:53:15] 192 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:53:30] 193 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:53:45] 194 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:54:00] 195 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:54:15] 196 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:54:30] 197 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:54:45] 198 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:55:00] 199 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:55:15] 200 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:55:30] 201 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:55:45] 202 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:56:00] 203 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:56:15] 204 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:56:30] 205 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:56:45] 206 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:57:00] 207 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:57:15] 208 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:57:30] 209 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:57:45] 210 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:58:00] 211 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:58:15] 212 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:58:30] 213 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:58:45] 214 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:59:00] 215 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:59:15] 216 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:59:30] 217 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 23:59:45] 218 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:00:00] 219 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:00:15] 220 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:00:30] 221 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:00:45] 222 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:01:00] 223 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:01:15] 224 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:01:30] 225 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:01:45] 226 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:02:00] 227 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:02:15] 228 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:02:30] 229 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:02:45] 230 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:03:00] 231 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:03:15] 232 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:03:30] 233 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:03:45] 234 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:04:00] 235 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:04:15] 236 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:04:30] 237 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:04:45] 238 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:05:00] 239 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:05:15] 240 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:05:30] 241 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:05:45] 242 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:06:00] 243 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:06:15] 244 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:06:30] 245 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:06:45] 246 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:07:00] 247 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:07:15] 248 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:07:30] 249 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:07:45] 250 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:08:00] 251 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:08:15] 252 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:08:30] 253 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:08:45] 254 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:09:00] 255 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:09:15] 256 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:09:30] 257 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:09:45] 258 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:10:00] 259 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:10:15] 260 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:10:30] 261 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:10:45] 262 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:11:00] 263 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:11:15] 264 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:11:30] 265 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:11:45] 266 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:12:00] 267 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:12:15] 268 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:12:30] 269 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:12:45] 270 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:13:00] 271 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:13:15] 272 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:13:30] 273 >> Gateway txjx(192.168.254.53): Ping 14(s)
[2025/11/18 00:13:45] 274 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:14:00] 275 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:14:15] 276 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:14:30] 277 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:14:45] 278 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:15:00] 279 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:15:15] 280 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:15:30] 281 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:15:45] 282 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:16:00] 283 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:16:15] 284 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:16:30] 285 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:16:45] 286 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:17:00] 287 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:17:18] 288 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:17:33] 289 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:17:48] 290 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:18:03] 291 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:18:18] 292 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:18:33] 293 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:18:48] 294 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:19:03] 295 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:19:18] 296 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:19:33] 297 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:19:48] 298 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:20:03] 299 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:20:18] 300 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:20:33] 301 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:20:48] 302 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:21:03] 303 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:21:18] 304 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:21:33] 305 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:21:48] 306 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:22:03] 307 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:22:18] 308 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:22:33] 309 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:22:48] 310 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:23:03] 311 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:23:18] 312 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 00:23:33] 313 >> Gateway txjx(192.168.254.53): Ping 15(s)
