
*
***** Sword3PaySys Start (@ 2025/11/17 19:35:26.407) >>>>>
*

[2025/11/17 19:35:32] 1 >> DB Connect 0 is busy !
[2025/11/17 19:35:32] 2 >> Add Gateway(192.168.254.53 : 52895) Client 0 ! // -- At 0
[2025/11/17 19:35:32] 3 >> Gateway txjx(192.168.254.53)D89E-F301-B7E6: Verify OK !
[2025/11/17 19:35:32] 4 >> Gateway unlock OK!
[2025/11/17 19:35:32] 5 >> Gateway Connect OK!
[2025/11/17 19:43:02] 37 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:43:17] 38 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:43:32] 39 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:43:47] 40 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:44:02] 41 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:44:20] 42 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:44:35] 43 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:44:50] 44 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:45:05] 45 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:45:20] 46 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:45:35] 47 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:45:50] 48 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:46:05] 49 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:46:20] 50 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:46:35] 51 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:46:50] 52 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:47:05] 53 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:47:20] 54 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:47:35] 55 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:47:50] 56 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:48:05] 57 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:48:20] 58 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:48:35] 59 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:48:50] 60 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:49:05] 61 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:49:20] 62 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:49:35] 63 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:49:50] 64 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:50:05] 65 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:50:20] 66 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:50:35] 67 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:50:50] 68 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:51:05] 69 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:51:20] 70 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:51:35] 71 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:51:50] 72 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:52:05] 73 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:52:20] 74 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:52:35] 75 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:52:50] 76 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:53:05] 77 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:53:20] 78 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:53:35] 79 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:53:50] 80 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:54:05] 81 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:54:20] 82 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:54:35] 83 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:54:50] 84 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:55:05] 85 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:55:20] 86 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:55:35] 87 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:55:50] 88 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:56:05] 89 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:56:20] 90 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:56:35] 91 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:56:50] 92 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:57:05] 93 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:57:20] 94 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:57:35] 95 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:57:50] 96 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:58:05] 97 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:58:20] 98 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:58:35] 99 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:58:50] 100 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:59:05] 101 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:59:20] 102 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:59:35] 103 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 19:59:50] 104 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:00:05] 105 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:00:20] 106 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:00:35] 107 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:00:50] 108 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:01:05] 109 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:01:20] 110 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:01:35] 111 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:01:50] 112 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:02:05] 113 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:02:20] 114 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:02:35] 115 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:02:50] 116 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:03:05] 117 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:03:20] 118 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:03:35] 119 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:03:50] 120 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:04:05] 121 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:04:20] 122 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:04:35] 123 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:04:50] 124 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:05:05] 125 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:05:20] 126 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:05:35] 127 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:05:50] 128 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:06:05] 129 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:06:20] 130 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:06:35] 131 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:06:50] 132 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:07:05] 133 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:07:20] 134 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:07:35] 135 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:07:50] 136 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:08:05] 137 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:08:20] 138 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:08:35] 139 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:08:50] 140 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:09:05] 141 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:09:20] 142 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:09:35] 143 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:09:50] 144 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:10:05] 145 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:10:20] 146 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:10:35] 147 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:10:50] 148 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:11:05] 149 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:11:20] 150 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:11:35] 151 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:11:50] 152 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:12:05] 153 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:12:20] 154 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:12:38] 155 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:12:53] 156 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:13:08] 157 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:13:23] 158 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:13:38] 159 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:13:53] 160 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:14:08] 161 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:14:23] 162 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:14:38] 163 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:14:53] 164 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:15:08] 165 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:15:23] 166 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:15:38] 167 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:15:53] 168 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:16:08] 169 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:16:23] 170 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:16:38] 171 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:16:53] 172 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:17:08] 173 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:17:23] 174 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:17:38] 175 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:17:53] 176 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:18:08] 177 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:18:23] 178 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:18:38] 179 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:18:53] 180 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:19:08] 181 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:19:23] 182 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:19:38] 183 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:19:53] 184 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:20:08] 185 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:20:23] 186 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:20:38] 187 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:20:54] 188 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:21:09] 189 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:21:24] 190 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:21:39] 191 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:21:54] 192 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:22:09] 193 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:22:24] 194 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:22:39] 195 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:22:54] 196 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:23:09] 197 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:23:24] 198 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:23:39] 199 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:23:54] 200 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:24:09] 201 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:24:24] 202 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:24:39] 203 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:24:54] 204 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:25:09] 205 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:25:24] 206 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:25:39] 207 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:25:54] 208 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:26:09] 209 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:26:24] 210 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:26:39] 211 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:26:48] 212 >> DB Connect 0 is busy !
[2025/11/17 20:26:48] 213 >> Gateway txjx(192.168.254.53): User 123456 Login Success !
[2025/11/17 20:26:48] 214 >> DB Connect 0 is free !
[2025/11/17 20:26:54] 215 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:27:09] 216 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:27:24] 217 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:27:39] 218 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:27:54] 219 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:28:09] 220 >> Gateway txjx(192.168.254.53): Ping 14(s)
[2025/11/17 20:28:24] 221 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:28:39] 222 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:28:54] 223 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:29:09] 224 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:29:24] 225 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:29:39] 226 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:29:54] 227 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:30:09] 228 >> Gateway txjx(192.168.254.53): Ping 14(s)
[2025/11/17 20:30:24] 229 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:30:39] 230 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:30:54] 231 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/17 20:30:57] 232 >> Remove Gateway Client 0 ! // -- At 0
[2025/11/17 20:30:57] Nomal exit !!!

*
***** Sword3PaySys Stop (@ 2025/11/17 20:30:57.904) <<<<<
*

