
*
***** Sword3PaySys Start (@ 2025/11/18 10:08:00.715) >>>>>
*

[2025/11/18 10:08:07] 1 >> DB Connect 0 is busy !
[2025/11/18 10:08:07] 2 >> Add Gateway(192.168.254.53 : 55087) Client 0 ! // -- At 0
[2025/11/18 10:08:07] 3 >> Gateway txjx(192.168.254.53)D89E-F301-B7E6: Verify OK !
[2025/11/18 10:08:07] 4 >> Gateway unlock OK!
[2025/11/18 10:08:07] 5 >> Gateway Connect OK!
[2025/11/18 10:21:55] 65 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:22:10] 66 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:22:25] 67 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:22:40] 68 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:22:55] 69 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:23:10] 70 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:23:25] 71 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:23:40] 72 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:23:55] 73 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:24:10] 74 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:24:25] 75 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:24:40] 76 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:24:55] 77 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:25:10] 78 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:25:25] 79 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:25:40] 80 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:25:55] 81 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:26:10] 82 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:26:25] 83 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:26:40] 84 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:26:55] 85 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:27:10] 86 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:27:25] 87 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:27:40] 88 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:27:55] 89 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:28:10] 90 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:28:25] 91 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:28:40] 92 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:28:55] 93 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:29:10] 94 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:29:25] 95 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:29:40] 96 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:29:55] 97 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:30:10] 98 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:30:25] 99 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:30:40] 100 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:30:55] 101 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:31:10] 102 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:31:25] 103 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:31:40] 104 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:31:55] 105 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:32:10] 106 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:32:25] 107 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:32:40] 108 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:32:55] 109 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:33:10] 110 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:33:25] 111 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:33:40] 112 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:33:55] 113 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:34:10] 114 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:34:25] 115 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:34:40] 116 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:34:55] 117 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:35:10] 118 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:35:25] 119 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:35:40] 120 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:35:55] 121 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:36:10] 122 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:36:25] 123 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:36:40] 124 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:36:55] 125 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:37:10] 126 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:37:25] 127 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:37:40] 128 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:37:55] 129 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:38:10] 130 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:38:25] 131 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:38:40] 132 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:38:55] 133 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:39:10] 134 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:39:25] 135 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:39:40] 136 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:39:55] 137 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:40:10] 138 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:40:25] 139 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:40:40] 140 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:40:55] 141 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:41:10] 142 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:41:25] 143 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:41:40] 144 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:41:55] 145 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:42:10] 146 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:42:25] 147 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:42:40] 148 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:42:55] 149 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:43:10] 150 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:43:25] 151 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:43:40] 152 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:43:55] 153 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:44:10] 154 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:44:25] 155 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:44:40] 156 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:44:55] 157 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:45:10] 158 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:45:25] 159 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:45:40] 160 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:45:58] 161 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:46:13] 162 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:46:28] 163 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:46:43] 164 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:46:58] 165 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:47:13] 166 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:47:28] 167 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:47:43] 168 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:47:58] 169 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:48:13] 170 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:48:28] 171 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:48:43] 172 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:48:58] 173 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:49:13] 174 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:49:28] 175 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:49:43] 176 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:49:58] 177 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:50:13] 178 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:50:28] 179 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:50:43] 180 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:50:58] 181 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:51:13] 182 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:51:28] 183 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:51:43] 184 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:51:58] 185 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:52:13] 186 >> Gateway txjx(192.168.254.53): Ping 14(s)
[2025/11/18 10:52:28] 187 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:52:43] 188 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:52:58] 189 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:53:13] 190 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:53:28] 191 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:53:43] 192 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:53:58] 193 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:54:13] 194 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:54:28] 195 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:54:43] 196 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:54:58] 197 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:55:13] 198 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:55:28] 199 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:55:43] 200 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:55:58] 201 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:56:13] 202 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:56:28] 203 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:56:43] 204 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:56:58] 205 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:57:13] 206 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:57:28] 207 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:57:43] 208 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:57:58] 209 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:58:13] 210 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:58:28] 211 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:58:43] 212 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:58:58] 213 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:59:13] 214 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:59:28] 215 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:59:43] 216 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 10:59:58] 217 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:00:13] 218 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:00:28] 219 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:00:43] 220 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:00:58] 221 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:01:13] 222 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:01:28] 223 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:01:43] 224 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:01:58] 225 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:02:13] 226 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:02:28] 227 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:02:43] 228 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:02:58] 229 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:03:13] 230 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:03:28] 231 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:03:43] 232 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:03:58] 233 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:04:13] 234 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:04:28] 235 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:04:43] 236 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:04:58] 237 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:05:13] 238 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:05:28] 239 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:05:43] 240 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:05:58] 241 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:06:13] 242 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:06:28] 243 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:06:43] 244 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:06:58] 245 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:07:13] 246 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:07:28] 247 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:07:43] 248 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:07:58] 249 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:08:13] 250 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:08:28] 251 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:08:43] 252 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:08:58] 253 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:09:13] 254 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:09:28] 255 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:09:43] 256 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:09:58] 257 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:10:13] 258 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:10:28] 259 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:10:43] 260 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:10:58] 261 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:11:13] 262 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:11:28] 263 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:11:43] 264 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:11:58] 265 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:12:13] 266 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:12:28] 267 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:12:43] 268 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:12:58] 269 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:13:13] 270 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:13:28] 271 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:13:43] 272 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:13:58] 273 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:14:13] 274 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:14:28] 275 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:14:43] 276 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:14:58] 277 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:15:13] 278 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:15:28] 279 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:15:43] 280 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:15:58] 281 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:16:13] 282 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:16:28] 283 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:16:46] 284 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:17:01] 285 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:17:16] 286 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:17:31] 287 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:17:46] 288 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:18:01] 289 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:18:16] 290 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:18:31] 291 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:18:46] 292 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:19:01] 293 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:19:16] 294 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:19:31] 295 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:19:46] 296 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:20:01] 297 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:20:16] 298 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:20:31] 299 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:20:46] 300 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:21:01] 301 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:21:16] 302 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:21:31] 303 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:21:46] 304 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:22:01] 305 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:22:16] 306 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:22:31] 307 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:22:46] 308 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:23:01] 309 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:23:16] 310 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:23:31] 311 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:23:46] 312 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 11:24:01] 313 >> Gateway txjx(192.168.254.53): Ping 15(s)
