
*
***** Sword3PaySys Start (@ 2025/11/18 12:00:48.780) >>>>>
*

[2025/11/18 12:00:54] 1 >> DB Connect 0 is busy !
[2025/11/18 12:00:54] 2 >> Add Gateway(192.168.254.53 : 55466) Client 0 ! // -- At 0
[2025/11/18 12:00:54] 3 >> Gateway txjx(192.168.254.53)D89E-F301-B7E6: Verify OK !
[2025/11/18 12:00:54] 4 >> Gateway unlock OK!
[2025/11/18 12:00:54] 5 >> Gateway Connect OK!
[2025/11/18 12:13:12] 59 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:13:27] 60 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:13:42] 61 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:13:57] 62 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:14:12] 63 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:14:27] 64 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:14:42] 65 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:14:57] 66 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:15:12] 67 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:15:27] 68 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:15:42] 69 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:15:57] 70 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:16:12] 71 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:16:28] 72 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:16:43] 73 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:16:58] 74 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:17:13] 75 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:17:28] 76 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:17:43] 77 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:17:58] 78 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:18:13] 79 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:18:28] 80 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:18:43] 81 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:18:58] 82 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:19:13] 83 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:19:28] 84 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:19:43] 85 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:19:58] 86 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:20:13] 87 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:20:28] 88 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:20:43] 89 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:20:58] 90 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:21:13] 91 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:21:28] 92 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:21:43] 93 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:21:58] 94 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:22:13] 95 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:22:28] 96 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:22:43] 97 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:22:58] 98 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:23:13] 99 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:23:28] 100 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:23:43] 101 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:23:58] 102 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:24:13] 103 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:24:28] 104 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:24:43] 105 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:24:58] 106 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:25:13] 107 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:25:28] 108 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:25:43] 109 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:25:58] 110 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:26:13] 111 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:26:28] 112 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:26:43] 113 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:26:58] 114 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:27:13] 115 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:27:28] 116 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:27:43] 117 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:27:58] 118 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:28:13] 119 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:28:28] 120 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:28:43] 121 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:28:58] 122 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:29:13] 123 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:29:28] 124 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:29:43] 125 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:29:58] 126 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:30:13] 127 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:30:28] 128 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:30:43] 129 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:30:58] 130 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:31:13] 131 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:31:28] 132 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:31:43] 133 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:31:58] 134 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:32:13] 135 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:32:28] 136 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:32:43] 137 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:32:58] 138 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:33:13] 139 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:33:28] 140 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:33:43] 141 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:33:58] 142 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:34:13] 143 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:34:28] 144 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:34:43] 145 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:34:58] 146 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:35:13] 147 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:35:28] 148 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:35:43] 149 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:35:58] 150 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:36:13] 151 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:36:28] 152 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:36:43] 153 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:36:58] 154 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:37:16] 155 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:37:31] 156 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:37:46] 157 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:38:01] 158 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:38:16] 159 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:38:31] 160 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:38:46] 161 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:39:01] 162 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:39:16] 163 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:39:31] 164 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:39:46] 165 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:40:01] 166 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:40:16] 167 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:40:31] 168 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:40:46] 169 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:41:01] 170 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:41:16] 171 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:41:31] 172 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:41:46] 173 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:42:01] 174 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:42:16] 175 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:42:31] 176 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:42:46] 177 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:43:01] 178 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:43:16] 179 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:43:31] 180 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:43:46] 181 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:44:01] 182 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:44:16] 183 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:44:31] 184 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:44:46] 185 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:45:01] 186 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:45:16] 187 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:45:31] 188 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:45:46] 189 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:46:01] 190 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:46:16] 191 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:46:31] 192 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:46:46] 193 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:47:01] 194 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:47:16] 195 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:47:31] 196 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:47:46] 197 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:48:01] 198 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:48:16] 199 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:48:31] 200 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:48:46] 201 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:49:01] 202 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:49:16] 203 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:49:31] 204 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:49:46] 205 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:50:01] 206 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:50:16] 207 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:50:31] 208 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:50:46] 209 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:51:01] 210 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:51:16] 211 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:51:31] 212 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:51:46] 213 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:52:01] 214 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:52:16] 215 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:52:31] 216 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:52:46] 217 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:53:01] 218 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:53:16] 219 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:53:31] 220 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:53:46] 221 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:54:01] 222 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:54:16] 223 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:54:31] 224 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:54:46] 225 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:55:01] 226 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:55:16] 227 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:55:31] 228 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:55:46] 229 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:56:01] 230 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:56:16] 231 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:56:31] 232 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:56:46] 233 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:57:01] 234 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:57:16] 235 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:57:31] 236 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:57:46] 237 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:58:01] 238 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:58:16] 239 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:58:31] 240 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:58:46] 241 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:59:01] 242 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:59:16] 243 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:59:31] 244 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 12:59:46] 245 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:00:01] 246 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:00:16] 247 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:00:31] 248 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:00:46] 249 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:01:01] 250 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:01:16] 251 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:01:31] 252 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:01:46] 253 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:02:01] 254 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:02:16] 255 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:02:31] 256 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:02:46] 257 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:03:01] 258 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:03:16] 259 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:03:31] 260 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:03:46] 261 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:04:01] 262 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:04:16] 263 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:04:31] 264 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:04:46] 265 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:05:01] 266 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:05:16] 267 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:05:31] 268 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:05:46] 269 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:06:02] 270 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:06:17] 271 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:06:32] 272 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:06:47] 273 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:07:02] 274 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:07:17] 275 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:07:32] 276 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:07:47] 277 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:08:02] 278 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:08:17] 279 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:08:32] 280 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:08:47] 281 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:09:02] 282 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:09:17] 283 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:09:32] 284 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:09:47] 285 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:10:02] 286 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:10:17] 287 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:10:32] 288 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:10:47] 289 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:11:02] 290 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:11:17] 291 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:11:32] 292 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:11:47] 293 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:12:05] 294 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:12:20] 295 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:12:35] 296 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:12:50] 297 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:13:05] 298 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:13:20] 299 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:13:35] 300 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:13:50] 301 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:14:05] 302 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:14:20] 303 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:14:35] 304 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:14:50] 305 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:15:05] 306 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:15:20] 307 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:15:35] 308 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:15:50] 309 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:16:05] 310 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:16:20] 311 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:16:35] 312 >> Gateway txjx(192.168.254.53): Ping 15(s)
[2025/11/18 13:16:50] 313 >> Gateway txjx(192.168.254.53): Ping 15(s)
